1514332800000,0.00024437
1514333100000,0.00024450
1514333400000,0.00024310
1514333700000,0.00024396
1514334000000,0.00024359
1514334300000,0.00024380
1514334600000,0.00024205
1514334900000,0.00024178
1514335200000,0.00024115
1514335500000,0.00024110
1514335800000,0.00024302
1514336100000,0.00024401
1514336400000,0.00024494
1514336700000,0.00024363
1514337000000,0.00024195
1514337300000,0.00024097
1514337600000,0.00024220
1514337900000,0.00024448
1514338200000,0.00024400
1514338500000,0.00024395
1514338800000,0.00024345
1514339100000,0.00024336
1514339400000,0.00024334
1514339700000,0.00024490
1514340000000,0.00024383
1514340300000,0.00024400
1514340600000,0.00024354
1514340900000,0.00024400
1514341200000,0.00024443
1514341500000,0.00024449
1514341800000,0.00024385
1514342100000,0.00024355
1514342400000,0.00024500
1514342700000,0.00024899
1514343000000,0.00025848
1514343300000,0.00025750
1514343600000,0.00025406
1514343900000,0.00025200
1514344200000,0.00025745
1514344500000,0.00025798
1514344800000,0.00025877
1514345100000,0.00026251
1514345400000,0.00026101
1514345700000,0.00025660
1514346000000,0.00025569
1514346300000,0.00025700
1514346600000,0.00026130
1514346900000,0.00026488
1514347200000,0.00026005
1514347500000,0.00026339
1514347800000,0.00026659
1514348100000,0.00026868
1514348400000,0.00026372
1514348700000,0.00025290
1514349000000,0.00026148
1514349300000,0.00025531
1514349600000,0.00024935
1514349900000,0.00025072
1514350200000,0.00024700
1514350500000,0.00024373
1514350800000,0.00024700
1514351100000,0.00025005
1514351400000,0.00025057
1514351700000,0.00024937
1514352000000,0.00024869
1514352300000,0.00024896
1514352600000,0.00024810
1514352900000,0.00024809
1514353200000,0.00025008
1514353500000,0.00025330
1514353800000,0.00025399
1514354100000,0.00025469
1514354400000,0.00025479
1514354700000,0.00025277
1514355000000,0.00024958
1514355300000,0.00025035
1514355600000,0.00024997
1514355900000,0.00024800
1514356200000,0.00024710
1514356500000,0.00024701
1514356800000,0.00024703
1514357100000,0.00024726
1514357400000,0.00024840
1514357700000,0.00024732
1514358000000,0.00024777
1514358300000,0.00024899
1514358600000,0.00025108
1514358900000,0.00025138
1514359200000,0.00025350
1514359500000,0.00025549
1514359800000,0.00025528
1514360100000,0.00025797
1514360400000,0.00025610
1514360700000,0.00025614
1514361000000,0.00025600
1514361300000,0.00025589
1514361600000,0.00025616
1514361900000,0.00025799
1514362200000,0.00025908
1514362500000,0.00026112
1514362800000,0.00026499
1514363100000,0.00026673
1514363400000,0.00026699
1514363700000,0.00026750
1514364000000,0.00026434
1514364300000,0.00025994
1514364600000,0.00026369
1514364900000,0.00026244
1514365200000,0.00026275
1514365500000,0.00026370
1514365800000,0.00026292
1514366100000,0.00026350
1514366400000,0.00026349
