1500004800000,0.01900000
1500006600000,0.01909600
1500008400000,0.01929300
1500010200000,0.01907100
1500012000000,0.01906600
1500013800000,0.01907500
1500015600000,0.01906200
1500017400000,0.01910600
1500019200000,0.01910500
1500021000000,0.01910600
1500022800000,0.01932000
1500024600000,0.01931200
1500026400000,0.01914100
1500028200000,0.01912600
1500030000000,0.01913900
1500031800000,0.01914000
1500033600000,0.01914000
1500035400000,0.01911600
1500037200000,0.01915100
1500039000000,0.01930700
1500040800000,0.01916700
1500042600000,0.01909800
1500044400000,0.01910500
1500046200000,0.01977800
1500048000000,0.01960200
1500049800000,0.01945800
1500051600000,0.01890900
1500053400000,0.01680600
1500055200000,0.01682000
1500057000000,0.01682000
1500058800000,0.01682000
1500060600000,0.01686900
1500062400000,0.01870000
1500064200000,0.01873300
1500066000000,0.01873300
1500067800000,0.01873300
1500069600000,0.01873300
1500071400000,0.01873300
1500073200000,0.01888000
1500075000000,0.01889100
1500076800000,0.01871100
1500078600000,0.01892900
1500080400000,0.01875900
1500082200000,0.01885600
1500084000000,0.01885400
1500085800000,0.01848700
1500087600000,0.01897200
1500089400000,0.01888700
1500091200000,0.01828400
1500093000000,0.01956800
1500094800000,0.01989900
1500096600000,0.01971400
1500098400000,0.01905800
1500100200000,0.01972600
1500102000000,0.01969700
1500103800000,0.01981100
1500105600000,0.01970400
1500107400000,0.01873400
1500109200000,0.01869700
1500111000000,0.01874800
1500112800000,0.01878100
1500114600000,0.01873600
1500116400000,0.01882600
1500118200000,0.01883800
1500120000000,0.01849900
1500121800000,0.01857100
1500123600000,0.01858900
1500125400000,0.01862100
1500127200000,0.01877000
1500129000000,0.01973600
1500130800000,0.01913800
1500132600000,0.01930300
1500134400000,0.01934300
1500136200000,0.01936400
1500138000000,0.01931000
1500139800000,0.01941300
1500141600000,0.01947100
1500143400000,0.01946800
1500145200000,0.01945000
1500147000000,0.01951700
1500148800000,0.01951300
1500150600000,0.01950400
1500152400000,0.01956100
1500154200000,0.01956600
1500156000000,0.01956300
1500157800000,0.01952500
1500159600000,0.01956100
1500161400000,0.01952100
1500163200000,0.01951800
1500165000000,0.01944700
1500166800000,0.01952600
1500168600000,0.01940200
1500170400000,0.01952800
1500172200000,0.01955900
1500174000000,0.01954600
1500175800000,0.01954600
1500177600000,0.01959900
1500179400000,0.01960100
1500181200000,0.01963600
1500183000000,0.01964400
1500184800000,0.01967900
1500186600000,0.01969700
1500188400000,0.01977800
1500190200000,0.01985400
1500192000000,0.01985500
1500193800000,0.01993800
1500195600000,0.01988900
1500197400000,0.01978600
1500199200000,0.01989400
1500201000000,0.01995700
1500202800000,0.01985700
1500204600000,0.01983500
1500206400000,0.01979200
1500208200000,0.01967600
1500210000000,0.01975200
1500211800000,0.01989400
1500213600000,0.02003100
1500215400000,0.01990600
1500217200000,0.01981500
1500219000000,0.01989900
1500220800000,0.01999900
1500222600000,0.02009500
1500224400000,0.02008900
1500226200000,0.02047900
1500228000000,0.02064100
1500229800000,0.02059000
1500231600000,0.02055800
1500233400000,0.02025300
1500235200000,0.02041700
1500237000000,0.02041800
1500238800000,0.02056900
1500240600000,0.02063000
1500242400000,0.02089000
1500244200000,0.02101800
1500246000000,0.02127800
1500247800000,0.02143200
1500249600000,0.02139200
1500251400000,0.02138800
1500253200000,0.02127300
1500255000000,0.02123600
1500256800000,0.02123900
1500258600000,0.02103400
1500260400000,0.02093300
1500262200000,0.02083300
1500264000000,0.02051400
1500265800000,0.02062400
1500267600000,0.02065000
1500269400000,0.02066400
1500271200000,0.02085400
1500273000000,0.02091600
1500274800000,0.02091800
1500276600000,0.02066400
1500278400000,0.02045800
1500280200000,0.02044200
1500282000000,0.02036800
1500283800000,0.02018700
1500285600000,0.02035700
1500287400000,0.02042600
1500289200000,0.02068500
1500291000000,0.02037000
1500292800000,0.02021400
1500294600000,0.02015100
1500296400000,0.02038500
1500298200000,0.02034300
1500300000000,0.02027900
1500301800000,0.02049300
1500303600000,0.02038300
1500305400000,0.02027100
1500307200000,0.02021100
1500309000000,0.02015800
1500310800000,0.02009000
1500312600000,0.02023300
1500314400000,0.01998100
1500316200000,0.01979200
1500318000000,0.01989600
1500319800000,0.01987200
1500321600000,0.01989500
1500323400000,0.01972300
1500325200000,0.01962900
1500327000000,0.01944200
1500328800000,0.01968400
1500330600000,0.01948900
1500332400000,0.01944800
1500334200000,0.01933900
1500336000000,0.01909400
1500337800000,0.01939200
1500339600000,0.01937100
1500341400000,0.01950300
1500343200000,0.01931100
1500345000000,0.01926300
1500346800000,0.01921800
1500348600000,0.01927500
1500350400000,0.01920800
1500352200000,0.01910900
1500354000000,0.01934700
1500355800000,0.01949600
1500357600000,0.01932400
1500359400000,0.01927800
1500361200000,0.01910600
1500363000000,0.01909400
1500364800000,0.01913400
1500366600000,0.01901900
1500368400000,0.01898600
1500370200000,0.01909300
1500372000000,0.01924000
1500373800000,0.01920200
1500375600000,0.01914400
1500377400000,0.01897700
1500379200000,0.01898300
1500381000000,0.01881700
1500382800000,0.01883500
1500384600000,0.01883300
1500386400000,0.01889300
1500388200000,0.01919200
1500390000000,0.01940000
1500391800000,0.01929100
1500393600000,0.01936600
1500395400000,0.01936200
1500397200000,0.01920200
1500399000000,0.01914700
1500400800000,0.01906600
1500402600000,0.01903100
1500404400000,0.01908700
1500406200000,0.01899100
1500408000000,0.01892400
1500409800000,0.01876800
1500411600000,0.01884100
1500413400000,0.01926200
1500415200000,0.01909400
1500417000000,0.01909800
1500418800000,0.01913600
1500420600000,0.01909400
1500422400000,0.01906100
1500424200000,0.01907000
1500426000000,0.01928500
1500427800000,0.01927200
1500429600000,0.01911400
1500431400000,0.01897500
1500433200000,0.01898900
1500435000000,0.01888600
1500436800000,0.01891800
1500438600000,0.01884400
1500440400000,0.01889400
1500442200000,0.01871900
1500444000000,0.01876800
1500445800000,0.01871200
1500447600000,0.01886200
1500449400000,0.01873400
1500451200000,0.01858300
1500453000000,0.01848300
1500454800000,0.01861800
1500456600000,0.01865100
1500458400000,0.01841600
1500460200000,0.01840800
1500462000000,0.01831800
1500463800000,0.01858900
1500465600000,0.01858200
1500467400000,0.01838700
1500469200000,0.01838100
1500471000000,0.01846900
1500472800000,0.01827000
1500474600000,0.01820800
1500476400000,0.01836900
1500478200000,0.01825500
1500480000000,0.01824500
1500481800000,0.01850900
1500483600000,0.01841600
1500485400000,0.01832100
1500487200000,0.01828600
1500489000000,0.01822700
1500490800000,0.01821800
1500492600000,0.01828800
1500494400000,0.01815800
1500496200000,0.01805200
1500498000000,0.01798000
1500499800000,0.01809300
1500501600000,0.01816500
1500503400000,0.01811800
1500505200000,0.01808600
1500507000000,0.01785600
1500508800000,0.01789100
1500510600000,0.01785100
1500512400000,0.01809900
1500514200000,0.01800900
1500516000000,0.01806100
1500517800000,0.01820700
1500519600000,0.01819000
1500521400000,0.01808700
1500523200000,0.01804800
1500525000000,0.01804400
1500526800000,0.01802600
1500528600000,0.01807700
1500530400000,0.01810000
1500532200000,0.01805200
1500534000000,0.01810200
1500535800000,0.01796600
1500537600000,0.01798000
1500539400000,0.01784900
1500541200000,0.01782000
1500543000000,0.01791700
1500544800000,0.01765400
1500546600000,0.01787200
1500548400000,0.01792800
1500550200000,0.01776700
1500552000000,0.01756200
1500553800000,0.01762400
1500555600000,0.01759000
1500557400000,0.01761400
1500559200000,0.01752900
1500561000000,0.01743800
1500562800000,0.01740700
1500564600000,0.01697800
1500566400000,0.01736300
1500568200000,0.01680800
1500570000000,0.01714800
1500571800000,0.01693300
1500573600000,0.01699600
1500575400000,0.01691700
1500577200000,0.01690200
1500579000000,0.01690600
1500580800000,0.01676700
1500582600000,0.01657000
1500584400000,0.01647400
1500586200000,0.01611600
1500588000000,0.01626800
1500589800000,0.01619000
1500591600000,0.01564600
1500593400000,0.01566100
1500595200000,0.01564200
1500597000000,0.01642700
1500598800000,0.01619500
1500600600000,0.01614400
1500602400000,0.01592800
1500604200000,0.01695300
1500606000000,0.01748000
1500607800000,0.01717400
1500609600000,0.01692000
1500611400000,0.01707500
1500613200000,0.01689000
1500615000000,0.01693100
1500616800000,0.01672900
1500618600000,0.01684100
1500620400000,0.01694200
1500622200000,0.01686100
1500624000000,0.01692500
1500625800000,0.01717400
1500627600000,0.01714200
1500629400000,0.01694700
1500631200000,0.01696000
1500633000000,0.01697800
1500634800000,0.01696700
1500636600000,0.01674600
1500638400000,0.01661700
1500640200000,0.01667700
1500642000000,0.01646600
1500643800000,0.01663900
1500645600000,0.01660400
1500647400000,0.01667100
1500649200000,0.01664400
1500651000000,0.01672500
1500652800000,0.01664300
1500654600000,0.01668800
1500656400000,0.01668500
1500658200000,0.01674600
1500660000000,0.01670800
1500661800000,0.01660500
1500663600000,0.01690700
1500665400000,0.01709800
1500667200000,0.01701400
1500669000000,0.01692200
1500670800000,0.01683300
1500672600000,0.01671800
1500674400000,0.01686000
1500676200000,0.01712400
1500678000000,0.01695300
1500679800000,0.01701300
1500681600000,0.01699200
1500683400000,0.01688500
1500685200000,0.01692400
1500687000000,0.01688000
1500688800000,0.01687800
1500690600000,0.01682100
1500692400000,0.01677900
1500694200000,0.01675200
1500696000000,0.01667500
1500697800000,0.01676900
1500699600000,0.01681600
1500701400000,0.01675500
1500703200000,0.01669700
1500705000000,0.01664500
1500706800000,0.01663200
1500708600000,0.01664100
1500710400000,0.01658700
1500712200000,0.01643300
1500714000000,0.01644600
1500715800000,0.01646500
1500717600000,0.01636100
1500719400000,0.01628200
1500721200000,0.01607100
1500723000000,0.01597200
1500724800000,0.01606100
1500726600000,0.01627800
1500728400000,0.01623100
1500730200000,0.01642500
1500732000000,0.01649600
1500733800000,0.01644500
1500735600000,0.01642600
1500737400000,0.01642500
1500739200000,0.01631000
1500741000000,0.01621200
1500742800000,0.01615300
1500744600000,0.01623600
1500746400000,0.01619000
1500748200000,0.01629800
1500750000000,0.01644600
1500751800000,0.01640400
1500753600000,0.01635000
1500755400000,0.01649400
1500757200000,0.01652000
1500759000000,0.01644200
1500760800000,0.01643700
1500762600000,0.01666500
1500764400000,0.01678300
1500766200000,0.01669100
1500768000000,0.01654000
1500769800000,0.01646500
1500771600000,0.01636500
1500773400000,0.01636800
1500775200000,0.01649400
1500777000000,0.01649900
1500778800000,0.01646400
1500780600000,0.01644000
1500782400000,0.01642300
1500784200000,0.01656600
1500786000000,0.01647100
1500787800000,0.01641000
1500789600000,0.01649100
1500791400000,0.01641800
1500793200000,0.01639700
1500795000000,0.01638000
1500796800000,0.01621600
1500798600000,0.01618200
